Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100100,G,3.2382E-04,4.8790E-07,4.0774E-07,-8.2279E-07,1.5748E-05,-6.8931E-05
100101,G,3.2031E-04,-2.9017E-06,-4.0051E-07,4.2989E-07,1.6999E-05,-6.8964E-05
100102,G,3.3970E-04,-2.9020E-06,-2.7529E-07,4.8038E-07,9.8954E-06,-6.9001E-05
100103,G,3.0473E-04,4.9686E-07,6.4246E-07,-9.0059E-07,2.2885E-05,-6.9335E-05
100104,G,3.0644E-04,4.9551E-07,6.1987E-07,-8.8354E-07,2.2185E-05,-6.9274E-05
100105,G,3.3793E-04,-2.9017E-06,-2.8750E-07,4.7140E-07,1.0577E-05,-6.8975E-05
100106,G,3.1682E-04,-2.9025E-06,-4.2270E-07,4.3689E-07,1.8254E-05,-6.9014E-05
100107,G,3.2733E-04,4.8814E-07,3.6600E-07,-8.3013E-07,1.4490E-05,-6.8916E-05
100108,G,3.3616E-04,-2.9016E-06,-2.9948E-07,4.6289E-07,1.1250E-05,-6.8954E-05
100109,G,3.0816E-04,4.9444E-07,5.9775E-07,-8.6810E-07,2.1501E-05,-6.9218E-05
100110,G,3.3439E-04,-2.9015E-06,-3.1125E-07,4.5548E-07,1.1912E-05,-6.8937E-05
100111,G,3.0989E-04,4.9336E-07,5.7594E-07,-8.5597E-07,2.0832E-05,-6.9167E-05
100112,G,3.1508E-04,-2.9031E-06,-4.3401E-07,4.4239E-07,1.8889E-05,-6.9045E-05
100113,G,3.2909E-04,4.8859E-07,3.4497E-07,-8.3537E-07,1.3855E-05,-6.8914E-05
100114,G,3.3262E-04,-2.9015E-06,-3.2284E-07,4.4846E-07,1.2567E-05,-6.8925E-05
100115,G,3.1335E-04,-2.9036E-06,-4.4546E-07,4.5039E-07,1.9528E-05,-6.9080E-05
100116,G,3.3086E-04,4.8906E-07,3.2378E-07,-8.4191E-07,1.3214E-05,-6.8917E-05
100117,G,3.1162E-04,4.9253E-07,5.5447E-07,-8.4516E-07,2.0175E-05,-6.9121E-05
100118,G,3.3085E-04,-2.9016E-06,-3.3428E-07,4.4275E-07,1.3214E-05,-6.8917E-05
100119,G,3.1335E-04,4.9176E-07,5.3321E-07,-8.3718E-07,1.9527E-05,-6.9080E-05
100120,G,3.1162E-04,-2.9042E-06,-4.5714E-07,4.5925E-07,2.0175E-05,-6.9121E-05
100121,G,3.3262E-04,4.8968E-07,3.0240E-07,-8.4907E-07,1.2568E-05,-6.8925E-05
100122,G,3.2909E-04,-2.9017E-06,-3.4555E-07,4.3770E-07,1.3854E-05,-6.8914E-05
100123,G,3.3616E-04,4.9121E-07,2.5897E-07,-8.6643E-07,1.1251E-05,-6.8954E-05
100124,G,3.1508E-04,4.9103E-07,5.1214E-07,-8.3050E-07,1.8888E-05,-6.9045E-05
100125,G,3.0816E-04,-2.9052E-06,-4.8130E-07,4.8399E-07,2.1502E-05,-6.9218E-05
100126,G,3.2733E-04,-2.9019E-06,-3.5673E-07,4.3395E-07,1.4489E-05,-6.8916E-05
100127,G,3.1682E-04,4.9055E-07,4.9124E-07,-8.2613E-07,1.8255E-05,-6.9014E-05
100128,G,3.2557E-04,-2.9022E-06,-3.6782E-07,4.3093E-07,1.5120E-05,-6.8922E-05
100129,G,3.1857E-04,4.9005E-07,4.7040E-07,-8.2285E-07,1.7626E-05,-6.8987E-05
100130,G,3.0644E-04,-2.9061E-06,-4.9402E-07,5.0139E-07,2.2185E-05,-6.9273E-05
100131,G,3.3793E-04,4.9261E-07,2.3697E-07,-8.7732E-07,1.0579E-05,-6.8975E-05
100132,G,3.2382E-04,-2.9025E-06,-3.7887E-07,4.2989E-07,1.5748E-05,-6.8931E-05
100133,G,3.2032E-04,4.8980E-07,4.4964E-07,-8.2196E-07,1.6999E-05,-6.8964E-05
100134,G,3.0302E-04,-2.9075E-06,-5.2072E-07,5.4109E-07,2.3606E-05,-6.9404E-05
100135,G,3.4148E-04,4.9540E-07,1.9200E-07,-8.9961E-07,9.2041E-06,-6.9034E-05
100136,G,3.2206E-04,4.8961E-07,4.2892E-07,-8.2210E-07,1.6375E-05,-6.8945E-05
100137,G,3.0473E-04,-2.9069E-06,-5.0716E-07,5.1872E-07,2.2886E-05,-6.9335E-05
100138,G,3.3970E-04,4.9401E-07,2.1465E-07,-8.8783E-07,9.8976E-06,-6.9001E-05
100139,G,3.0989E-04,-2.9056E-06,-4.6934E-07,4.7206E-07,2.0833E-05,-6.9167E-05
100140,G,3.3439E-04,4.9134E-07,2.8097E-07,-8.5837E-07,1.1913E-05,-6.8937E-05
100141,G,3.0131E-04,-2.9086E-06,-5.3503E-07,5.6348E-07,2.4348E-05,-6.9480E-05
100142,G,3.4325E-04,4.9734E-07,1.6910E-07,-9.1128E-07,8.5005E-06,-6.9072E-05
100143,G,2.9622E-04,-2.9114E-06,-5.8182E-07,6.5801E-07,2.6739E-05,-6.9753E-05
100144,G,3.4858E-04,5.0359E-07,9.8409E-08,-9.5140E-07,6.3171E-06,-6.9218E-05
100145,G,2.9961E-04,-2.9096E-06,-5.4992E-07,5.9310E-07,2.5116E-05,-6.9563E-05
100146,G,3.4503E-04,4.9937E-07,1.4585E-07,-9.2486E-07,7.7845E-06,-6.9115E-05
100147,G,3.4680E-04,5.0155E-07,1.2237E-07,-9.3750E-07,7.0586E-06,-6.9163E-05
100148,G,2.9792E-04,-2.9107E-06,-5.6553E-07,6.2136E-07,2.5910E-05,-6.9653E-05
100149,G,2.9285E-04,-2.9149E-06,-6.1803E-07,7.4088E-07,2.8516E-05,-6.9987E-05
100150,G,3.5214E-04,5.0986E-07,4.9438E-08,-9.8048E-07,4.7907E-06,-6.9350E-05
100151,G,2.9454E-04,-2.9136E-06,-5.9955E-07,6.9314E-07,2.7604E-05,-6.9864E-05
100152,G,3.5036E-04,5.0712E-07,7.4205E-08,-9.6472E-07,5.5640E-06,-6.9280E-05
100153,G,3.5391E-04,5.1317E-07,2.4564E-08,-9.9157E-07,4.0131E-06,-6.9424E-05
100154,G,2.9118E-04,-2.9167E-06,-6.3762E-07,7.8067E-07,2.9465E-05,-7.0120E-05
100155,G,2.8950E-04,-2.9188E-06,-6.5867E-07,8.4292E-07,3.0473E-05,-7.0269E-05
100156,G,3.5569E-04,5.1691E-07,-8.7704E-10,-1.0104E-06,3.2142E-06,-6.9507E-05
100157,G,2.8785E-04,-2.9212E-06,-6.8095E-07,8.8832E-07,3.1530E-05,-7.0430E-05
100158,G,3.5746E-04,5.2082E-07,-2.6492E-08,-1.0188E-06,2.4065E-06,-6.9595E-05
