Case =,Hot,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100202,G,2.3043E-05,3.7659E-06,1.1269E-04,4.5583E-06,1.2828E-05,-1.6937E-05
100203,G,3.6632E-05,-6.7136E-07,1.1542E-04,5.1412E-06,1.3087E-05,-1.6935E-05
100204,G,2.3419E-05,3.6996E-06,1.1282E-04,4.5857E-06,1.2837E-05,-1.6938E-05
100205,G,2.3798E-05,3.6323E-06,1.1295E-04,4.6084E-06,1.2851E-05,-1.6939E-05
100206,G,3.6163E-05,-5.7025E-07,1.1530E-04,5.1190E-06,1.3074E-05,-1.6937E-05
100207,G,2.4179E-05,3.5641E-06,1.1307E-04,4.6307E-06,1.2861E-05,-1.6940E-05
100208,G,3.5698E-05,-4.7055E-07,1.1518E-04,5.0979E-06,1.3066E-05,-1.6938E-05
100209,G,3.5236E-05,-3.7196E-07,1.1506E-04,5.0747E-06,1.3056E-05,-1.6939E-05
100210,G,2.4563E-05,3.4948E-06,1.1320E-04,4.6540E-06,1.2871E-05,-1.6941E-05
100211,G,3.4776E-05,-2.7452E-07,1.1495E-04,5.0558E-06,1.3047E-05,-1.6939E-05
100212,G,2.4951E-05,3.4245E-06,1.1332E-04,4.6735E-06,1.2881E-05,-1.6942E-05
100213,G,3.4320E-05,-1.7837E-07,1.1483E-04,5.0356E-06,1.3038E-05,-1.6940E-05
100214,G,2.5341E-05,3.3533E-06,1.1345E-04,4.6935E-06,1.2891E-05,-1.6943E-05
100215,G,3.3866E-05,-8.3371E-08,1.1471E-04,5.0173E-06,1.3028E-05,-1.6941E-05
100216,G,2.5734E-05,3.2810E-06,1.1358E-04,4.7120E-06,1.2901E-05,-1.6943E-05
100217,G,3.3416E-05,1.0494E-08,1.1459E-04,4.9975E-06,1.3018E-05,-1.6942E-05
100218,G,2.6130E-05,3.2077E-06,1.1370E-04,4.7316E-06,1.2911E-05,-1.6944E-05
100219,G,3.2968E-05,1.0321E-07,1.1448E-04,4.9802E-06,1.3010E-05,-1.6942E-05
100220,G,2.6529E-05,3.1334E-06,1.1383E-04,4.7488E-06,1.2919E-05,-1.6944E-05
100221,G,3.2523E-05,1.9475E-07,1.1436E-04,4.9622E-06,1.2999E-05,-1.6943E-05
100222,G,2.8649E-05,9.6955E-07,1.1327E-04,4.8124E-06,1.2916E-05,-1.6945E-05
100223,G,2.6931E-05,3.0580E-06,1.1395E-04,4.7665E-06,1.2931E-05,-1.6945E-05
100224,G,3.0676E-05,2.3317E-06,1.1506E-04,4.9153E-06,1.3013E-05,-1.6945E-05
100225,G,3.2081E-05,2.8519E-07,1.1424E-04,4.9448E-06,1.2990E-05,-1.6944E-05
100226,G,2.9491E-05,8.0475E-07,1.1352E-04,4.8447E-06,1.2934E-05,-1.6945E-05
100227,G,2.7335E-05,2.9815E-06,1.1407E-04,4.7838E-06,1.2940E-05,-1.6945E-05
100228,G,3.0248E-05,2.4167E-06,1.1493E-04,4.8984E-06,1.3004E-05,-1.6945E-05
100229,G,3.1642E-05,3.7458E-07,1.1412E-04,4.9271E-06,1.2980E-05,-1.6944E-05
100230,G,2.7743E-05,2.9040E-06,1.1420E-04,4.8013E-06,1.2949E-05,-1.6945E-05
100231,G,2.9068E-05,8.8770E-07,1.1340E-04,4.8294E-06,1.2925E-05,-1.6945E-05
100232,G,3.1206E-05,4.6276E-07,1.1400E-04,4.9108E-06,1.2972E-05,-1.6944E-05
100233,G,2.8153E-05,2.8255E-06,1.1432E-04,4.8174E-06,1.2957E-05,-1.6945E-05
100234,G,2.6597E-05,1.3624E-06,1.1266E-04,4.7299E-06,1.2868E-05,-1.6944E-05
100235,G,3.2857E-05,1.8902E-06,1.1566E-04,4.9979E-06,1.3059E-05,-1.6944E-05
100236,G,2.7409E-05,1.2084E-06,1.1291E-04,4.7644E-06,1.2887E-05,-1.6945E-05
100237,G,3.1976E-05,2.0701E-06,1.1542E-04,4.9633E-06,1.3041E-05,-1.6944E-05
100238,G,2.8567E-05,2.7459E-06,1.1445E-04,4.8335E-06,1.2967E-05,-1.6946E-05
100239,G,3.0772E-05,5.4986E-07,1.1388E-04,4.8945E-06,1.2962E-05,-1.6945E-05
100240,G,2.8233E-05,1.0500E-06,1.1315E-04,4.7971E-06,1.2904E-05,-1.6945E-05
100241,G,3.2415E-05,1.9807E-06,1.1554E-04,4.9837E-06,1.3051E-05,-1.6944E-05
100242,G,3.1106E-05,2.2457E-06,1.1518E-04,4.9306E-06,1.3024E-05,-1.6945E-05
100243,G,2.7002E-05,1.2859E-06,1.1278E-04,4.7442E-06,1.2876E-05,-1.6945E-05
100244,G,2.8983E-05,2.6653E-06,1.1457E-04,4.8510E-06,1.2977E-05,-1.6946E-05
100245,G,3.0342E-05,6.3595E-07,1.1376E-04,4.8770E-06,1.2952E-05,-1.6945E-05
100246,G,3.1540E-05,2.1585E-06,1.1530E-04,4.9497E-06,1.3032E-05,-1.6945E-05
