,Point ID,,X,Y,Z
GRID,100428,,2.85935E-01,4.40301E-01,4.51986E-01
GRID,100429,,2.62499E-01,4.54663E-01,4.51986E-01
GRID,100430,,2.38345E-01,4.67778E-01,4.51986E-01
GRID,100431,,2.13536E-01,-4.79610E-01,4.51986E-01
GRID,100432,,2.16135E-01,-4.85447E-01,4.51986E-01
GRID,100433,,2.18734E-01,-4.91283E-01,4.51986E-01
GRID,100434,,2.21332E-01,-4.97120E-01,4.51986E-01
GRID,100435,,2.23931E-01,-5.02957E-01,4.51986E-01
GRID,100436,,2.26529E-01,-5.08793E-01,4.51986E-01
GRID,100437,,2.29128E-01,-5.14629E-01,4.51986E-01
GRID,100438,,2.31026E-01,-5.18893E-01,4.51986E-01
GRID,100439,,2.34325E-01,-5.26303E-01,4.51986E-01
GRID,100440,,2.36924E-01,-5.32139E-01,4.51986E-01
GRID,100441,,2.13536E-01,4.79610E-01,4.51986E-01
GRID,100442,,2.16135E-01,4.85447E-01,4.51986E-01
GRID,100443,,2.18733E-01,4.91283E-01,4.51986E-01
GRID,100444,,2.21332E-01,4.97120E-01,4.51986E-01
GRID,100445,,2.23931E-01,5.02957E-01,4.51986E-01
GRID,100446,,2.26529E-01,5.08793E-01,4.51986E-01
GRID,100447,,2.29128E-01,5.14630E-01,4.51986E-01
GRID,100448,,2.31026E-01,5.18893E-01,4.51986E-01
GRID,100449,,2.34325E-01,5.26303E-01,4.51986E-01
GRID,100450,,2.36924E-01,5.32139E-01,4.51986E-01
GRID,100451,,3.40739E-01,3.78429E-01,4.55281E-01
GRID,100452,,3.60078E-01,3.60078E-01,4.55281E-01
GRID,100453,,3.78429E-01,3.40739E-01,4.55281E-01
GRID,100454,,3.95743E-01,3.20467E-01,4.55281E-01
GRID,100455,,4.11973E-01,2.99316E-01,4.55281E-01
GRID,100456,,4.27073E-01,2.77345E-01,4.55281E-01
GRID,100457,,4.41003E-01,2.54613E-01,4.55281E-01
GRID,100458,,4.53724E-01,2.31184E-01,4.55281E-01
GRID,100459,,4.65202E-01,2.07121E-01,4.55281E-01
GRID,100460,,4.75404E-01,1.82491E-01,4.55281E-01
GRID,100461,,4.84303E-01,1.57360E-01,4.55281E-01
GRID,100462,,4.91875E-01,1.31798E-01,4.55281E-01
GRID,100463,,4.98099E-01,1.05874E-01,4.55281E-01
GRID,100464,,5.02957E-01,7.96605E-02,4.55281E-01
GRID,100465,,5.06437E-01,5.32286E-02,4.55281E-01
GRID,100466,,5.08529E-01,2.66509E-02,4.55281E-01
GRID,100467,,5.09227E-01,2.2259-8,4.55281E-01
GRID,100468,,5.08529E-01,-2.66500E-02,4.55281E-01
GRID,100469,,5.06437E-01,-5.32280E-02,4.55281E-01
GRID,100470,,5.02957E-01,-7.96600E-02,4.55281E-01
GRID,100471,,4.98099E-01,-1.05874E-01,4.55281E-01
GRID,100472,,4.91875E-01,-1.31798E-01,4.55281E-01
GRID,100473,,4.84303E-01,-1.57360E-01,4.55281E-01
GRID,100474,,4.75404E-01,-1.82491E-01,4.55281E-01
GRID,100475,,4.65202E-01,-2.07121E-01,4.55281E-01
GRID,100476,,4.53724E-01,-2.31184E-01,4.55281E-01
GRID,100477,,4.41003E-01,-2.54613E-01,4.55281E-01
GRID,100478,,4.27073E-01,-2.77345E-01,4.55281E-01
GRID,100479,,4.11973E-01,-2.99316E-01,4.55281E-01
GRID,100480,,3.95743E-01,-3.20467E-01,4.55281E-01
GRID,100481,,3.78429E-01,-3.40739E-01,4.55281E-01
GRID,100482,,3.60078E-01,-3.60078E-01,4.55281E-01
GRID,100483,,3.40739E-01,-3.78429E-01,4.55281E-01
GRID,100484,,3.20467E-01,-3.95743E-01,4.55281E-01
GRID,100485,,2.99316E-01,-4.11973E-01,4.55281E-01
GRID,100486,,2.77345E-01,-4.27073E-01,4.55281E-01
GRID,100487,,2.54613E-01,-4.41003E-01,4.55281E-01
GRID,100488,,2.31184E-01,-4.53724E-01,4.55281E-01
GRID,100489,,2.07121E-01,-4.65202E-01,4.55281E-01
GRID,100490,,3.20467E-01,3.95743E-01,4.55281E-01
GRID,100491,,2.99316E-01,4.11973E-01,4.55281E-01
GRID,100492,,2.77345E-01,4.27073E-01,4.55281E-01
GRID,100493,,2.54613E-01,4.41003E-01,4.55281E-01
GRID,100494,,2.31184E-01,4.53724E-01,4.55281E-01
GRID,100495,,2.07121E-01,4.65202E-01,4.55281E-01
GRID,100496,,1.82491E-01,-4.75404E-01,4.55281E-01
GRID,100497,,1.88143E-01,-4.90129E-01,4.51986E-01
GRID,100498,,1.90432E-01,-4.96093E-01,4.51986E-01
GRID,100499,,1.92722E-01,-5.02058E-01,4.51986E-01
GRID,100500,,1.95012E-01,-5.08022E-01,4.51986E-01
GRID,100501,,1.97301E-01,-5.13987E-01,4.51986E-01
GRID,100502,,1.99590E-01,-5.19951E-01,4.51986E-01
GRID,100503,,2.01880E-01,-5.25916E-01,4.51986E-01
GRID,100504,,2.03553E-01,-5.30273E-01,4.51986E-01
GRID,100505,,2.06459E-01,-5.37845E-01,4.51986E-01
GRID,100506,,2.08749E-01,-5.43809E-01,4.51986E-01
GRID,100507,,1.82491E-01,4.75404E-01,4.55281E-01
GRID,100508,,1.88143E-01,4.90129E-01,4.51986E-01
GRID,100509,,1.90432E-01,4.96093E-01,4.51986E-01
GRID,100510,,1.92722E-01,5.02058E-01,4.51986E-01
GRID,100511,,1.95012E-01,5.08022E-01,4.51986E-01
GRID,100512,,1.97301E-01,5.13987E-01,4.51986E-01
GRID,100513,,1.99591E-01,5.19951E-01,4.51986E-01
GRID,100514,,2.01880E-01,5.25916E-01,4.51986E-01
GRID,100515,,2.03553E-01,5.30272E-01,4.51986E-01
GRID,100516,,2.06459E-01,5.37845E-01,4.51986E-01
GRID,100517,,2.08749E-01,5.43810E-01,4.51986E-01
GRID,100518,,3.09493E-01,3.82191E-01,4.58802E-01
GRID,100519,,3.29071E-01,3.65470E-01,4.58802E-01
GRID,100520,,3.47747E-01,3.47747E-01,4.58802E-01
GRID,100521,,3.65470E-01,3.29071E-01,4.58802E-01
GRID,100522,,3.82191E-01,3.09493E-01,4.58802E-01
GRID,100523,,3.97865E-01,2.89066E-01,4.58802E-01
GRID,100524,,4.12449E-01,2.67847E-01,4.58802E-01
GRID,100525,,4.25901E-01,2.45894E-01,4.58802E-01
GRID,100526,,4.38187E-01,2.23267E-01,4.58802E-01
GRID,100527,,4.49271E-01,2.00028E-01,4.58802E-01
GRID,100528,,4.59124E-01,1.76241E-01,4.58802E-01
GRID,100529,,4.67719E-01,1.51971E-01,4.58802E-01
GRID,100530,,4.75031E-01,1.27284E-01,4.58802E-01
GRID,100531,,4.81042E-01,1.02249E-01,4.58802E-01
GRID,100532,,4.85734E-01,7.69326E-02,4.58802E-01
GRID,100533,,4.89094E-01,5.14059E-02,4.58802E-01
GRID,100534,,4.91114E-01,2.57382E-02,4.58802E-01
GRID,100535,,4.91788E-01,2.1497-8,4.58802E-01
GRID,100536,,4.91114E-01,-2.57380E-02,4.58802E-01
GRID,100537,,4.89094E-01,-5.14050E-02,4.58802E-01
GRID,100538,,4.85734E-01,-7.69320E-02,4.58802E-01
GRID,100539,,4.81042E-01,-1.02249E-01,4.58802E-01
GRID,100540,,4.75031E-01,-1.27284E-01,4.58802E-01
GRID,100541,,4.67719E-01,-1.51971E-01,4.58802E-01
GRID,100542,,4.59124E-01,-1.76241E-01,4.58802E-01
GRID,100543,,4.49271E-01,-2.00028E-01,4.58802E-01
GRID,100544,,4.38187E-01,-2.23267E-01,4.58802E-01
GRID,100545,,4.25901E-01,-2.45894E-01,4.58802E-01
GRID,100546,,4.12449E-01,-2.67847E-01,4.58802E-01
GRID,100547,,3.97865E-01,-2.89066E-01,4.58802E-01
GRID,100548,,3.82191E-01,-3.09493E-01,4.58802E-01
GRID,100549,,3.65470E-01,-3.29071E-01,4.58802E-01
GRID,100550,,3.47747E-01,-3.47747E-01,4.58802E-01
GRID,100551,,3.29071E-01,-3.65470E-01,4.58802E-01
GRID,100552,,3.09493E-01,-3.82191E-01,4.58802E-01
GRID,100553,,2.89066E-01,-3.97865E-01,4.58802E-01
GRID,100554,,2.67847E-01,-4.12449E-01,4.58802E-01
GRID,100555,,2.45894E-01,-4.25901E-01,4.58802E-01
GRID,100556,,2.23267E-01,-4.38187E-01,4.58802E-01
GRID,100557,,2.00028E-01,-4.49271E-01,4.58802E-01
GRID,100558,,1.76241E-01,-4.59124E-01,4.58802E-01
GRID,100559,,2.89066E-01,3.97865E-01,4.58802E-01
GRID,100560,,2.67847E-01,4.12449E-01,4.58802E-01
GRID,100561,,2.45894E-01,4.25901E-01,4.58802E-01
GRID,100562,,2.23267E-01,4.38187E-01,4.58802E-01
GRID,100563,,2.00028E-01,4.49271E-01,4.58802E-01
GRID,100564,,1.76241E-01,4.59124E-01,4.58802E-01
GRID,100565,,1.51971E-01,-4.67719E-01,4.58802E-01
GRID,100566,,1.57360E-01,-4.84303E-01,4.55281E-01
GRID,100567,,1.62234E-01,-4.99304E-01,4.51986E-01
GRID,100568,,1.64208E-01,-5.05380E-01,4.51986E-01
GRID,100569,,1.66182E-01,-5.11456E-01,4.51986E-01
GRID,100570,,1.68156E-01,-5.17532E-01,4.51986E-01
GRID,100571,,1.70131E-01,-5.23608E-01,4.51986E-01
GRID,100572,,1.72105E-01,-5.29685E-01,4.51986E-01
GRID,100573,,1.74079E-01,-5.35761E-01,4.51986E-01
GRID,100574,,1.75521E-01,-5.40199E-01,4.51986E-01
GRID,100575,,1.78028E-01,-5.47913E-01,4.51986E-01
GRID,100576,,1.80002E-01,-5.53989E-01,4.51986E-01
GRID,100577,,1.51971E-01,4.67719E-01,4.58802E-01
GRID,100578,,1.57360E-01,4.84303E-01,4.55281E-01
GRID,100579,,1.62234E-01,4.99304E-01,4.51986E-01
GRID,100580,,1.64208E-01,5.05380E-01,4.51986E-01
GRID,100581,,1.66182E-01,5.11456E-01,4.51986E-01
GRID,100582,,1.68156E-01,5.17532E-01,4.51986E-01
GRID,100583,,1.70131E-01,5.23608E-01,4.51986E-01
GRID,100584,,1.72105E-01,5.29685E-01,4.51986E-01
GRID,100585,,1.74079E-01,5.35761E-01,4.51986E-01
GRID,100586,,1.75521E-01,5.40199E-01,4.51986E-01
GRID,100587,,1.78028E-01,5.47913E-01,4.51986E-01
GRID,100588,,1.80002E-01,5.53989E-01,4.51986E-01
GRID,100589,,2.77733E-01,3.82266E-01,4.62546E-01
GRID,100590,,2.97358E-01,3.67207E-01,4.62546E-01
GRID,100591,,3.16169E-01,3.51141E-01,4.62546E-01
GRID,100592,,3.34113E-01,3.34113E-01,4.62546E-01
GRID,100593,,3.51141E-01,3.16169E-01,4.62546E-01
GRID,100594,,3.67207E-01,2.97358E-01,4.62546E-01
GRID,100595,,3.82266E-01,2.77733E-01,4.62546E-01
GRID,100596,,3.96278E-01,2.57346E-01,4.62546E-01
GRID,100597,,4.09203E-01,2.36254E-01,4.62546E-01
GRID,100598,,4.21007E-01,2.14514E-01,4.62546E-01
GRID,100599,,4.31657E-01,1.92186E-01,4.62546E-01
GRID,100600,,4.41123E-01,1.69331E-01,4.62546E-01
GRID,100601,,4.49381E-01,1.46013E-01,4.62546E-01
GRID,100602,,4.56407E-01,1.22294E-01,4.62546E-01
GRID,100603,,4.62182E-01,9.82398E-02,4.62546E-01
GRID,100604,,4.66690E-01,7.39163E-02,4.62546E-01
GRID,100605,,4.69919E-01,4.93904E-02,4.62546E-01
GRID,100606,,4.71860E-01,2.47291E-02,4.62546E-01
GRID,100607,,4.72507E-01,2.0654-8,4.62546E-01
GRID,100608,,4.71860E-01,-2.47290E-02,4.62546E-01
GRID,100609,,4.69919E-01,-4.93900E-02,4.62546E-01
GRID,100610,,4.66690E-01,-7.39160E-02,4.62546E-01
GRID,100611,,4.62182E-01,-9.82390E-02,4.62546E-01
GRID,100612,,4.56407E-01,-1.22294E-01,4.62546E-01
GRID,100613,,4.49381E-01,-1.46013E-01,4.62546E-01
GRID,100614,,4.41123E-01,-1.69331E-01,4.62546E-01
GRID,100615,,4.31657E-01,-1.92186E-01,4.62546E-01
GRID,100616,,4.21007E-01,-2.14514E-01,4.62546E-01
GRID,100617,,4.09203E-01,-2.36253E-01,4.62546E-01
GRID,100618,,3.96278E-01,-2.57346E-01,4.62546E-01
GRID,100619,,3.82266E-01,-2.77733E-01,4.62546E-01
GRID,100620,,3.67207E-01,-2.97358E-01,4.62546E-01
GRID,100621,,3.51141E-01,-3.16169E-01,4.62546E-01
GRID,100622,,3.34113E-01,-3.34113E-01,4.62546E-01
GRID,100623,,3.16169E-01,-3.51141E-01,4.62546E-01
GRID,100624,,2.97358E-01,-3.67207E-01,4.62546E-01
GRID,100625,,2.77733E-01,-3.82266E-01,4.62546E-01
GRID,100626,,2.57346E-01,-3.96278E-01,4.62546E-01
GRID,100627,,2.36254E-01,-4.09203E-01,4.62546E-01
GRID,100628,,2.14514E-01,-4.21007E-01,4.62546E-01
GRID,100629,,1.92186E-01,-4.31657E-01,4.62546E-01
GRID,100630,,1.69331E-01,-4.41123E-01,4.62546E-01
GRID,100631,,1.46013E-01,-4.49381E-01,4.62546E-01
GRID,100632,,2.57346E-01,3.96278E-01,4.62546E-01
GRID,100633,,2.36253E-01,4.09203E-01,4.62546E-01
GRID,100634,,2.14514E-01,4.21007E-01,4.62546E-01
GRID,100635,,1.92186E-01,4.31657E-01,4.62546E-01
GRID,100636,,1.69331E-01,4.41123E-01,4.62546E-01
GRID,100637,,1.46013E-01,4.49381E-01,4.62546E-01
GRID,100638,,1.22294E-01,-4.56407E-01,4.62546E-01
GRID,100639,,1.27284E-01,-4.75031E-01,4.58802E-01
GRID,100640,,1.31798E-01,-4.91875E-01,4.55281E-01
GRID,100641,,1.35880E-01,-5.07110E-01,4.51986E-01
GRID,100642,,1.37533E-01,-5.13281E-01,4.51986E-01
GRID,100643,,1.39187E-01,-5.19452E-01,4.51986E-01
GRID,100644,,1.40841E-01,-5.25624E-01,4.51986E-01
GRID,100645,,1.42494E-01,-5.31795E-01,4.51986E-01
GRID,100646,,1.44148E-01,-5.37966E-01,4.51986E-01
GRID,100647,,1.45801E-01,-5.44137E-01,4.51986E-01
GRID,100648,,1.47009E-01,-5.48645E-01,4.51986E-01
GRID,100649,,1.49108E-01,-5.56480E-01,4.51986E-01
GRID,100650,,1.50762E-01,-5.62651E-01,4.51986E-01
GRID,100651,,1.22294E-01,4.56407E-01,4.62546E-01
GRID,100652,,1.27284E-01,4.75031E-01,4.58802E-01
GRID,100653,,1.31798E-01,4.91875E-01,4.55281E-01
GRID,100654,,1.35880E-01,5.07110E-01,4.51986E-01
GRID,100655,,1.37533E-01,5.13281E-01,4.51986E-01
GRID,100656,,1.39187E-01,5.19452E-01,4.51986E-01
GRID,100657,,1.40840E-01,5.25624E-01,4.51986E-01
GRID,100658,,1.42494E-01,5.31795E-01,4.51986E-01
GRID,100659,,1.44148E-01,5.37966E-01,4.51986E-01
GRID,100660,,1.45801E-01,5.44137E-01,4.51986E-01
GRID,100661,,1.47009E-01,5.48645E-01,4.51986E-01
GRID,100662,,1.49108E-01,5.56480E-01,4.51986E-01
GRID,100663,,1.50762E-01,5.62651E-01,4.51986E-01
GRID,100664,,2.45733E-01,3.78396E-01,4.66507E-01
GRID,100665,,2.65200E-01,3.65017E-01,4.66507E-01
GRID,100666,,2.83940E-01,3.50637E-01,4.66507E-01
GRID,100667,,3.01902E-01,3.35296E-01,4.66507E-01
GRID,100668,,3.19036E-01,3.19036E-01,4.66507E-01
GRID,100669,,3.35296E-01,3.01902E-01,4.66507E-01
GRID,100670,,3.50637E-01,2.83940E-01,4.66507E-01
GRID,100671,,3.65017E-01,2.65200E-01,4.66507E-01
GRID,100672,,3.78396E-01,2.45733E-01,4.66507E-01
GRID,100673,,3.90738E-01,2.25593E-01,4.66507E-01
GRID,100674,,4.02009E-01,2.04834E-01,4.66507E-01
GRID,100675,,4.12179E-01,1.83514E-01,4.66507E-01
GRID,100676,,4.21218E-01,1.61690E-01,4.66507E-01
GRID,100677,,4.29103E-01,1.39424E-01,4.66507E-01
GRID,100678,,4.35812E-01,1.16776E-01,4.66507E-01
GRID,100679,,4.41326E-01,9.38068E-02,4.66507E-01
GRID,100680,,4.45631E-01,7.05809E-02,4.66507E-01
GRID,100681,,4.48714E-01,4.71617E-02,4.66507E-01
GRID,100682,,4.50567E-01,2.36132E-02,4.66507E-01
GRID,100683,,4.51186E-01,1.9722-8,4.66507E-01
GRID,100684,,4.50567E-01,-2.36130E-02,4.66507E-01
GRID,100685,,4.48714E-01,-4.71610E-02,4.66507E-01
GRID,100686,,4.45631E-01,-7.05800E-02,4.66507E-01
GRID,100687,,4.41326E-01,-9.38060E-02,4.66507E-01
GRID,100688,,4.35812E-01,-1.16775E-01,4.66507E-01
GRID,100689,,4.29103E-01,-1.39424E-01,4.66507E-01
GRID,100690,,4.21218E-01,-1.61690E-01,4.66507E-01
GRID,100691,,4.12179E-01,-1.83514E-01,4.66507E-01
GRID,100692,,4.02009E-01,-2.04834E-01,4.66507E-01
GRID,100693,,3.90738E-01,-2.25593E-01,4.66507E-01
GRID,100694,,3.78396E-01,-2.45733E-01,4.66507E-01
GRID,100695,,3.65017E-01,-2.65200E-01,4.66507E-01
GRID,100696,,3.50637E-01,-2.83940E-01,4.66507E-01
GRID,100697,,3.35296E-01,-3.01902E-01,4.66507E-01
GRID,100698,,3.19036E-01,-3.19036E-01,4.66507E-01
GRID,100699,,3.01902E-01,-3.35296E-01,4.66507E-01
GRID,100700,,2.83940E-01,-3.50637E-01,4.66507E-01
GRID,100701,,2.65200E-01,-3.65017E-01,4.66507E-01
GRID,100702,,2.45733E-01,-3.78396E-01,4.66507E-01
GRID,100703,,2.25593E-01,-3.90738E-01,4.66507E-01
GRID,100704,,2.04834E-01,-4.02009E-01,4.66507E-01
GRID,100705,,1.83514E-01,-4.12179E-01,4.66507E-01
GRID,100706,,1.61690E-01,-4.21218E-01,4.66507E-01
GRID,100707,,1.39424E-01,-4.29103E-01,4.66507E-01
GRID,100708,,1.16776E-01,-4.35812E-01,4.66507E-01
GRID,100709,,2.25593E-01,3.90738E-01,4.66507E-01
GRID,100710,,2.04834E-01,4.02009E-01,4.66507E-01
GRID,100711,,1.83514E-01,4.12179E-01,4.66507E-01
GRID,100712,,1.61690E-01,4.21218E-01,4.66507E-01
GRID,100713,,1.39424E-01,4.29103E-01,4.66507E-01
GRID,100714,,1.16775E-01,4.35812E-01,4.66507E-01
GRID,100715,,9.38068E-02,-4.41326E-01,4.66507E-01
GRID,100716,,9.82398E-02,-4.62182E-01,4.62546E-01
GRID,100717,,1.02249E-01,-4.81042E-01,4.58802E-01
GRID,100718,,1.05874E-01,-4.98099E-01,4.55281E-01
GRID,100719,,1.09154E-01,-5.13526E-01,4.51986E-01
GRID,100720,,1.10482E-01,-5.19776E-01,4.51986E-01
GRID,100721,,1.11810E-01,-5.26025E-01,4.51986E-01
GRID,100722,,1.13139E-01,-5.32274E-01,4.51986E-01
GRID,100723,,1.14467E-01,-5.38524E-01,4.51986E-01
GRID,100724,,1.15795E-01,-5.44773E-01,4.51986E-01
GRID,100725,,1.17124E-01,-5.51022E-01,4.51986E-01
GRID,100726,,1.18094E-01,-5.55587E-01,4.51986E-01
GRID,100727,,1.19780E-01,-5.63521E-01,4.51986E-01
GRID,100728,,1.21108E-01,-5.69770E-01,4.51986E-01
GRID,100729,,9.38068E-02,4.41326E-01,4.66507E-01
GRID,100730,,9.82398E-02,4.62182E-01,4.62546E-01
GRID,100731,,1.02249E-01,4.81042E-01,4.58802E-01
GRID,100732,,1.05874E-01,4.98099E-01,4.55281E-01
GRID,100733,,1.09154E-01,5.13526E-01,4.51986E-01
GRID,100734,,1.10482E-01,5.19776E-01,4.51986E-01
GRID,100735,,1.11810E-01,5.26025E-01,4.51986E-01
GRID,100736,,1.13138E-01,5.32274E-01,4.51986E-01
GRID,100737,,1.14467E-01,5.38524E-01,4.51986E-01
GRID,100738,,1.15795E-01,5.44773E-01,4.51986E-01
GRID,100739,,1.17123E-01,5.51022E-01,4.51986E-01
GRID,100740,,1.18094E-01,5.55587E-01,4.51986E-01
GRID,100741,,1.19780E-01,5.63521E-01,4.51986E-01
GRID,100742,,1.21108E-01,5.69770E-01,4.51986E-01
GRID,100743,,2.13803E-01,3.70318E-01,4.70667E-01
GRID,100744,,2.32891E-01,3.58621E-01,4.70667E-01
GRID,100745,,2.51341E-01,3.45941E-01,4.70667E-01
GRID,100746,,2.69101E-01,3.32312E-01,4.70667E-01
GRID,100747,,2.86124E-01,3.17773E-01,4.70667E-01
GRID,100748,,3.02363E-01,3.02363E-01,4.70667E-01
GRID,100749,,3.17773E-01,2.86124E-01,4.70667E-01
GRID,100750,,3.32312E-01,2.69101E-01,4.70667E-01
GRID,100751,,3.45941E-01,2.51341E-01,4.70667E-01
GRID,100752,,3.58621E-01,2.32891E-01,4.70667E-01
GRID,100753,,3.70318E-01,2.13803E-01,4.70667E-01
GRID,100754,,3.81000E-01,1.94129E-01,4.70667E-01
GRID,100755,,3.90638E-01,1.73923E-01,4.70667E-01
GRID,100756,,3.99205E-01,1.53240E-01,4.70667E-01
GRID,100757,,4.06678E-01,1.32138E-01,4.70667E-01
GRID,100758,,4.13036E-01,1.10673E-01,4.70667E-01
GRID,100759,,4.18262E-01,8.89044E-02,4.70667E-01
GRID,100760,,4.22342E-01,6.68923E-02,4.70667E-01
GRID,100761,,4.25264E-01,4.46970E-02,4.70667E-01
GRID,100762,,4.27020E-01,2.23792E-02,4.70667E-01
GRID,100763,,4.27606E-01,1.8691-8,4.70667E-01
GRID,100764,,4.27020E-01,-2.23790E-02,4.70667E-01
GRID,100765,,4.25264E-01,-4.46970E-02,4.70667E-01
GRID,100766,,4.22342E-01,-6.68920E-02,4.70667E-01
GRID,100767,,4.18262E-01,-8.89040E-02,4.70667E-01
GRID,100768,,4.13036E-01,-1.10673E-01,4.70667E-01
GRID,100769,,4.06678E-01,-1.32138E-01,4.70667E-01
GRID,100770,,3.99205E-01,-1.53240E-01,4.70667E-01
GRID,100771,,3.90638E-01,-1.73923E-01,4.70667E-01
GRID,100772,,3.81000E-01,-1.94129E-01,4.70667E-01
GRID,100773,,3.70318E-01,-2.13803E-01,4.70667E-01
GRID,100774,,3.58621E-01,-2.32891E-01,4.70667E-01
GRID,100775,,3.45941E-01,-2.51341E-01,4.70667E-01
GRID,100776,,3.32312E-01,-2.69101E-01,4.70667E-01
GRID,100777,,3.17773E-01,-2.86124E-01,4.70667E-01
GRID,100778,,3.02363E-01,-3.02363E-01,4.70667E-01
GRID,100779,,2.86124E-01,-3.17773E-01,4.70667E-01
GRID,100780,,2.69101E-01,-3.32312E-01,4.70667E-01
GRID,100781,,2.51341E-01,-3.45941E-01,4.70667E-01
GRID,100782,,2.32891E-01,-3.58621E-01,4.70667E-01
GRID,100783,,2.13803E-01,-3.70318E-01,4.70667E-01
GRID,100784,,1.94129E-01,-3.81000E-01,4.70667E-01
GRID,100785,,1.73923E-01,-3.90638E-01,4.70667E-01
GRID,100786,,1.53240E-01,-3.99205E-01,4.70667E-01
GRID,100787,,1.32138E-01,-4.06678E-01,4.70667E-01
GRID,100788,,1.10673E-01,-4.13036E-01,4.70667E-01
GRID,100789,,8.89044E-02,-4.18262E-01,4.70667E-01
GRID,100790,,1.94129E-01,3.81000E-01,4.70667E-01
GRID,100791,,1.73923E-01,3.90638E-01,4.70667E-01
GRID,100792,,1.53240E-01,3.99205E-01,4.70667E-01
GRID,100793,,1.32138E-01,4.06678E-01,4.70667E-01
GRID,100794,,1.10673E-01,4.13036E-01,4.70667E-01
GRID,100795,,8.89044E-02,4.18262E-01,4.70667E-01
GRID,100796,,6.68923E-02,-4.22342E-01,4.70667E-01
GRID,100797,,7.05809E-02,-4.45631E-01,4.66507E-01
GRID,100798,,7.39163E-02,-4.66690E-01,4.62546E-01
GRID,100799,,7.69326E-02,-4.85734E-01,4.58802E-01
GRID,100800,,7.96605E-02,-5.02957E-01,4.55281E-01
GRID,100801,,8.21279E-02,-5.18535E-01,4.51986E-01
GRID,100802,,8.31273E-02,-5.24846E-01,4.51986E-01
GRID,100803,,8.41268E-02,-5.31156E-01,4.51986E-01
GRID,100804,,8.51262E-02,-5.37466E-01,4.51986E-01
GRID,100805,,8.61256E-02,-5.43776E-01,4.51986E-01
GRID,100806,,8.71251E-02,-5.50086E-01,4.51986E-01
GRID,100807,,8.81246E-02,-5.56396E-01,4.51986E-01
GRID,100808,,8.88546E-02,-5.61006E-01,4.51986E-01
GRID,100809,,9.01235E-02,-5.69017E-01,4.51986E-01
GRID,100810,,9.11229E-02,-5.75328E-01,4.51986E-01
GRID,100811,,6.68923E-02,4.22342E-01,4.70667E-01
GRID,100812,,7.05809E-02,4.45631E-01,4.66507E-01
GRID,100813,,7.39163E-02,4.66690E-01,4.62546E-01
GRID,100814,,7.69326E-02,4.85734E-01,4.58802E-01
GRID,100815,,7.96605E-02,5.02957E-01,4.55281E-01
GRID,100816,,8.21278E-02,5.18535E-01,4.51986E-01
GRID,100817,,8.31273E-02,5.24846E-01,4.51986E-01
GRID,100818,,8.41267E-02,5.31156E-01,4.51986E-01
GRID,100819,,8.51261E-02,5.37466E-01,4.51986E-01
GRID,100820,,8.61256E-02,5.43776E-01,4.51986E-01
GRID,100821,,8.71251E-02,5.50086E-01,4.51986E-01
GRID,100822,,8.81246E-02,5.56397E-01,4.51986E-01
GRID,100823,,8.88546E-02,5.61006E-01,4.51986E-01
GRID,100824,,9.01234E-02,5.69017E-01,4.51986E-01
GRID,100825,,9.11229E-02,5.75327E-01,4.51986E-01
GRID,100826,,1.82290E-01,3.57764E-01,4.75000E-01
GRID,100827,,2.00764E-01,3.47734E-01,4.75000E-01
GRID,100828,,2.18688E-01,3.36750E-01,4.75000E-01
GRID,100829,,2.36012E-01,3.24843E-01,4.75000E-01
GRID,100830,,2.52690E-01,3.12046E-01,4.75000E-01
GRID,100831,,2.68675E-01,2.98394E-01,4.75000E-01
GRID,100832,,2.83923E-01,2.83923E-01,4.75000E-01
GRID,100833,,2.98394E-01,2.68675E-01,4.75000E-01
GRID,100834,,3.12046E-01,2.52690E-01,4.75000E-01
GRID,100835,,3.24843E-01,2.36012E-01,4.75000E-01
GRID,100836,,3.36750E-01,2.18688E-01,4.75000E-01
GRID,100837,,3.47734E-01,2.00764E-01,4.75000E-01
GRID,100838,,3.57764E-01,1.82290E-01,4.75000E-01
GRID,100839,,3.66814E-01,1.63316E-01,4.75000E-01
GRID,100840,,3.74859E-01,1.43895E-01,4.75000E-01
GRID,100841,,3.81876E-01,1.24079E-01,4.75000E-01
GRID,100842,,3.87846E-01,1.03923E-01,4.75000E-01
GRID,100843,,3.92754E-01,8.34825E-02,4.75000E-01
GRID,100844,,3.96585E-01,6.28128E-02,4.75000E-01
GRID,100845,,3.99329E-01,4.19711E-02,4.75000E-01
GRID,100846,,4.00978E-01,2.10144E-02,4.75000E-01
GRID,100847,,4.01528E-01,1.7551-8,4.75000E-01
GRID,100848,,4.00978E-01,-2.10140E-02,4.75000E-01
GRID,100849,,3.99329E-01,-4.19710E-02,4.75000E-01
GRID,100850,,3.96585E-01,-6.28120E-02,4.75000E-01
GRID,100851,,3.92754E-01,-8.34820E-02,4.75000E-01
GRID,100852,,3.87846E-01,-1.03923E-01,4.75000E-01
GRID,100853,,3.81876E-01,-1.24079E-01,4.75000E-01
GRID,100854,,3.74859E-01,-1.43895E-01,4.75000E-01
GRID,100855,,3.66814E-01,-1.63316E-01,4.75000E-01
GRID,100856,,3.57764E-01,-1.82290E-01,4.75000E-01
GRID,100857,,3.47734E-01,-2.00764E-01,4.75000E-01
